,ID_consumidor,ID_lugar,calificacion,calificacion_comida,calificacion_servicio,latitud,longitud,fumador_activo,nivel_de_alcohol,vestimenta_preferida,ambiente,medio_de_transporte,estado_civil,año_nacimiento,intereses,ocupacion,presupuesto,tipo_de_comida,metodo_de_pago,tipo_de_restaurante,forma_de_pago_que_aceptan,dias_abierto
273,U1126,135106,2,2,2,22.15421,-100.942233,falso,bebedor_casual,formal,amigos,caminando,soltero,1990,tecnología,estudiante,bajo,latinoamericana,dinero_efectivo,latinoamericana,tarjeta_debito_credito y dinero_efectivo,lunes a domingo
274,U1126,135052,2,1,1,22.15421,-100.942233,falso,bebedor_casual,formal,amigos,caminando,soltero,1990,tecnología,estudiante,bajo,latinoamericana,dinero_efectivo,norteamericana,tarjeta_debito_credito y dinero_efectivo,lunes a domingo
275,U1126,135041,2,1,1,22.15421,-100.942233,falso,bebedor_casual,formal,amigos,caminando,soltero,1990,tecnología,estudiante,bajo,latinoamericana,dinero_efectivo,panaderia_cafeteria-norteamericana,dinero_efectivo,lunes a domingo
276,U1126,135038,1,0,1,22.15421,-100.942233,falso,bebedor_casual,formal,amigos,caminando,soltero,1990,tecnología,estudiante,bajo,latinoamericana,dinero_efectivo,,,
277,U1126,135054,1,2,1,22.15421,-100.942233,falso,bebedor_casual,formal,amigos,caminando,soltero,1990,tecnología,estudiante,bajo,latinoamericana,dinero_efectivo,norteamericana,tarjeta_debito_credito y dinero_efectivo,lunes a domingo
278,U1126,135108,2,2,1,22.15421,-100.942233,falso,bebedor_casual,formal,amigos,caminando,soltero,1990,tecnología,estudiante,bajo,latinoamericana,dinero_efectivo,,,
279,U1044,134986,2,2,2,18.95298,-99.260789,verdadero,bebedor_social,informal,familia,auto,casado,1969,variedad,profesional,medio,asiatica,dinero_efectivo,,,
280,U1124,135054,1,1,1,22.137072,-100.918865,falso,bebedor_casual,informal,amigos,transporte_publico,soltero,1991,ninguno,estudiante,bajo,latinoamericana,dinero_efectivo,norteamericana,tarjeta_debito_credito y dinero_efectivo,lunes a domingo
281,U1044,132768,2,2,2,18.95298,-99.260789,verdadero,bebedor_social,informal,familia,auto,casado,1969,variedad,profesional,medio,asiatica,dinero_efectivo,restaurante_familiar,tarjeta_debito_credito y dinero_efectivo,lunes a domingo
282,U1124,135108,1,1,1,22.137072,-100.918865,falso,bebedor_casual,informal,amigos,transporte_publico,soltero,1991,ninguno,estudiante,bajo,latinoamericana,dinero_efectivo,,,
283,U1124,135032,1,1,1,22.137072,-100.918865,falso,bebedor_casual,informal,amigos,transporte_publico,soltero,1991,ninguno,estudiante,bajo,latinoamericana,dinero_efectivo,panaderia_cafeteria-norteamericana,tarjeta_debito_credito y dinero_efectivo,lunes a domingo
284,U1124,135071,1,0,1,22.137072,-100.918865,falso,bebedor_casual,informal,amigos,transporte_publico,soltero,1991,ninguno,estudiante,bajo,latinoamericana,dinero_efectivo,norteamericana,tarjeta_debito_credito y dinero_efectivo,lunes a domingo
285,U1124,135070,1,1,1,22.137072,-100.918865,falso,bebedor_casual,informal,amigos,transporte_publico,soltero,1991,ninguno,estudiante,bajo,latinoamericana,dinero_efectivo,,,
286,U1124,135069,1,1,1,22.137072,-100.918865,falso,bebedor_casual,informal,amigos,transporte_publico,soltero,1991,ninguno,estudiante,bajo,latinoamericana,dinero_efectivo,norteamericana,dinero_efectivo,lunes a domingo
287,U1124,135081,1,1,0,22.137072,-100.918865,falso,bebedor_casual,informal,amigos,transporte_publico,soltero,1991,ninguno,estudiante,bajo,latinoamericana,dinero_efectivo,,,
288,U1124,135057,1,1,1,22.137072,-100.918865,falso,bebedor_casual,informal,amigos,transporte_publico,soltero,1991,ninguno,estudiante,bajo,latinoamericana,dinero_efectivo,norteamericana,tarjeta_debito_credito y dinero_efectivo,lunes a domingo
289,U1124,135039,1,1,1,22.137072,-100.918865,falso,bebedor_casual,informal,amigos,transporte_publico,soltero,1991,ninguno,estudiante,bajo,latinoamericana,dinero_efectivo,norteamericana,dinero_efectivo,lunes a domingo
290,U1124,135050,0,1,0,22.137072,-100.918865,falso,bebedor_casual,informal,amigos,transporte_publico,soltero,1991,ninguno,estudiante,bajo,latinoamericana,dinero_efectivo,,,
291,U1018,135043,0,0,0,22.190949,-100.917902,verdadero,bebedor_casual,formal,amigos,transporte_publico,soltero,1989,tecnología,estudiante,bajo,panaderia_cafeteria,dinero_efectivo,comida_rapida,dinero_efectivo,lunes a domingo
292,U1125,135043,1,1,2,22.19204,-100.956935,falso,bebedor_casual,formal,amigos,transporte_publico,soltero,1990,tecnología,estudiante,bajo,latinoamericana,dinero_efectivo,comida_rapida,dinero_efectivo,lunes a domingo
293,U1125,135081,0,0,2,22.19204,-100.956935,falso,bebedor_casual,formal,amigos,transporte_publico,soltero,1990,tecnología,estudiante,bajo,latinoamericana,dinero_efectivo,,,
294,U1125,135076,1,1,1,22.19204,-100.956935,falso,bebedor_casual,formal,amigos,transporte_publico,soltero,1990,tecnología,estudiante,bajo,latinoamericana,dinero_efectivo,,,
295,U1018,135082,2,2,2,22.190949,-100.917902,verdadero,bebedor_casual,formal,amigos,transporte_publico,soltero,1989,tecnología,estudiante,bajo,panaderia_cafeteria,dinero_efectivo,,,
296,U1125,135050,2,1,1,22.19204,-100.956935,falso,bebedor_casual,formal,amigos,transporte_publico,soltero,1990,tecnología,estudiante,bajo,latinoamericana,dinero_efectivo,,,
297,U1125,135066,1,0,1,22.19204,-100.956935,falso,bebedor_casual,formal,amigos,transporte_publico,soltero,1990,tecnología,estudiante,bajo,latinoamericana,dinero_efectivo,,,
298,U1125,135032,1,2,1,22.19204,-100.956935,falso,bebedor_casual,formal,amigos,transporte_publico,soltero,1990,tecnología,estudiante,bajo,latinoamericana,dinero_efectivo,panaderia_cafeteria-norteamericana,tarjeta_debito_credito y dinero_efectivo,lunes a domingo
299,U1119,134986,2,2,2,18.96479,-99.260017,falso,sobrio,formal,familia,transporte_publico,soltero,1992,eco-friendly,estudiante,medio,latinoamericana,dinero_efectivo,,,
300,U1119,135021,0,0,0,18.96479,-99.260017,falso,sobrio,formal,familia,transporte_publico,soltero,1992,eco-friendly,estudiante,medio,latinoamericana,dinero_efectivo,comida_rapida,dinero_efectivo,lunes a domingo
301,U1119,135001,2,2,2,18.96479,-99.260017,falso,sobrio,formal,familia,transporte_publico,soltero,1992,eco-friendly,estudiante,medio,latinoamericana,dinero_efectivo,,,
302,U1125,135042,1,1,1,22.19204,-100.956935,falso,bebedor_casual,formal,amigos,transporte_publico,soltero,1990,tecnología,estudiante,bajo,latinoamericana,dinero_efectivo,asiatica,dinero_efectivo,lunes a domingo
303,U1119,132583,2,2,2,18.96479,-99.260017,falso,sobrio,formal,familia,transporte_publico,soltero,1992,eco-friendly,estudiante,medio,latinoamericana,dinero_efectivo,,,
304,U1125,135063,1,2,1,22.19204,-100.956935,falso,bebedor_casual,formal,amigos,transporte_publico,soltero,1990,tecnología,estudiante,bajo,latinoamericana,dinero_efectivo,,,
305,U1119,132768,2,2,2,18.96479,-99.260017,falso,sobrio,formal,familia,transporte_publico,soltero,1992,eco-friendly,estudiante,medio,latinoamericana,dinero_efectivo,restaurante_familiar,tarjeta_debito_credito y dinero_efectivo,lunes a domingo
306,U1125,135060,1,0,2,22.19204,-100.956935,falso,bebedor_casual,formal,amigos,transporte_publico,soltero,1990,tecnología,estudiante,bajo,latinoamericana,dinero_efectivo,norteamericana,dinero_efectivo,lunes a domingo
307,U1125,135038,2,2,1,22.19204,-100.956935,falso,bebedor_casual,formal,amigos,transporte_publico,soltero,1990,tecnología,estudiante,bajo,latinoamericana,dinero_efectivo,,,
308,U1125,135062,1,2,1,22.19204,-100.956935,falso,bebedor_casual,formal,amigos,transporte_publico,soltero,1990,tecnología,estudiante,bajo,latinoamericana,dinero_efectivo,,,
309,U1018,135081,1,1,1,22.190949,-100.917902,verdadero,bebedor_casual,formal,amigos,transporte_publico,soltero,1989,tecnología,estudiante,bajo,panaderia_cafeteria,dinero_efectivo,,,
310,U1018,135057,1,1,0,22.190949,-100.917902,verdadero,bebedor_casual,formal,amigos,transporte_publico,soltero,1989,tecnología,estudiante,bajo,panaderia_cafeteria,dinero_efectivo,norteamericana,tarjeta_debito_credito y dinero_efectivo,lunes a domingo
311,U1018,135066,1,1,1,22.190949,-100.917902,verdadero,bebedor_casual,formal,amigos,transporte_publico,soltero,1989,tecnología,estudiante,bajo,panaderia_cafeteria,dinero_efectivo,,,
312,U1018,135032,1,1,1,22.190949,-100.917902,verdadero,bebedor_casual,formal,amigos,transporte_publico,soltero,1989,tecnología,estudiante,bajo,panaderia_cafeteria,dinero_efectivo,panaderia_cafeteria-norteamericana,tarjeta_debito_credito y dinero_efectivo,lunes a domingo
313,U1018,135062,0,0,1,22.190949,-100.917902,verdadero,bebedor_casual,formal,amigos,transporte_publico,soltero,1989,tecnología,estudiante,bajo,panaderia_cafeteria,dinero_efectivo,,,
314,U1018,135025,1,1,1,22.190949,-100.917902,verdadero,bebedor_casual,formal,amigos,transporte_publico,soltero,1989,tecnología,estudiante,bajo,panaderia_cafeteria,dinero_efectivo,latinoamericana,tarjeta_debito_credito y dinero_efectivo,lunes a domingo
315,U1018,135069,0,1,1,22.190949,-100.917902,verdadero,bebedor_casual,formal,amigos,transporte_publico,soltero,1989,tecnología,estudiante,bajo,panaderia_cafeteria,dinero_efectivo,norteamericana,dinero_efectivo,lunes a domingo
316,U1018,135108,1,0,1,22.190949,-100.917902,verdadero,bebedor_casual,formal,amigos,transporte_publico,soltero,1989,tecnología,estudiante,bajo,panaderia_cafeteria,dinero_efectivo,,,
317,U1076,135039,2,2,1,22.156469,-100.98554,falso,bebedor_social,formal,familia,transporte_publico,casado,1987,tecnología,estudiante,medio,latinoamericana,tarjeta_debito_credito,norteamericana,dinero_efectivo,lunes a domingo
318,U1076,135038,1,2,2,22.156469,-100.98554,falso,bebedor_social,formal,familia,transporte_publico,casado,1987,tecnología,estudiante,medio,latinoamericana,tarjeta_debito_credito,,,
319,U1076,135027,0,1,1,22.156469,-100.98554,falso,bebedor_social,formal,familia,transporte_publico,casado,1987,tecnología,estudiante,medio,latinoamericana,tarjeta_debito_credito,latinoamericana,tarjeta_debito_credito y dinero_efectivo,lunes a domingo
320,U1076,135042,2,2,2,22.156469,-100.98554,falso,bebedor_social,formal,familia,transporte_publico,casado,1987,tecnología,estudiante,medio,latinoamericana,tarjeta_debito_credito,asiatica,dinero_efectivo,lunes a domingo
321,U1022,135040,0,0,0,22.146708,-100.964355,falso,bebedor_casual,formal,familia,auto,soltero,1990,variedad,estudiante,medio,asiatica,dinero_efectivo,,,
322,U1076,135073,2,1,1,22.156469,-100.98554,falso,bebedor_social,formal,familia,transporte_publico,casado,1987,tecnología,estudiante,medio,latinoamericana,tarjeta_debito_credito,norteamericana,tarjeta_debito_credito y dinero_efectivo,lunes a domingo
323,U1022,135033,1,1,2,22.146708,-100.964355,falso,bebedor_casual,formal,familia,auto,soltero,1990,variedad,estudiante,medio,asiatica,dinero_efectivo,,,
324,U1022,135025,0,0,0,22.146708,-100.964355,falso,bebedor_casual,formal,familia,auto,soltero,1990,variedad,estudiante,medio,asiatica,dinero_efectivo,latinoamericana,tarjeta_debito_credito y dinero_efectivo,lunes a domingo
325,U1022,135032,1,1,2,22.146708,-100.964355,falso,bebedor_casual,formal,familia,auto,soltero,1990,variedad,estudiante,medio,asiatica,dinero_efectivo,panaderia_cafeteria-norteamericana,tarjeta_debito_credito y dinero_efectivo,lunes a domingo
326,U1022,135057,2,2,2,22.146708,-100.964355,falso,bebedor_casual,formal,familia,auto,soltero,1990,variedad,estudiante,medio,asiatica,dinero_efectivo,norteamericana,tarjeta_debito_credito y dinero_efectivo,lunes a domingo
327,U1022,135060,1,1,2,22.146708,-100.964355,falso,bebedor_casual,formal,familia,auto,soltero,1990,variedad,estudiante,medio,asiatica,dinero_efectivo,norteamericana,dinero_efectivo,lunes a domingo
328,U1022,135052,2,2,2,22.146708,-100.964355,falso,bebedor_casual,formal,familia,auto,soltero,1990,variedad,estudiante,medio,asiatica,dinero_efectivo,norteamericana,tarjeta_debito_credito y dinero_efectivo,lunes a domingo
329,U1022,135038,2,1,2,22.146708,-100.964355,falso,bebedor_casual,formal,familia,auto,soltero,1990,variedad,estudiante,medio,asiatica,dinero_efectivo,,,
330,U1022,135081,0,2,1,22.146708,-100.964355,falso,bebedor_casual,formal,familia,auto,soltero,1990,variedad,estudiante,medio,asiatica,dinero_efectivo,,,
331,U1022,135045,2,1,1,22.146708,-100.964355,falso,bebedor_casual,formal,familia,auto,soltero,1990,variedad,estudiante,medio,asiatica,dinero_efectivo,,,
332,U1022,135051,2,1,1,22.146708,-100.964355,falso,bebedor_casual,formal,familia,auto,soltero,1990,variedad,estudiante,medio,asiatica,dinero_efectivo,,,
333,U1022,135073,2,2,2,22.146708,-100.964355,falso,bebedor_casual,formal,familia,auto,soltero,1990,variedad,estudiante,medio,asiatica,dinero_efectivo,norteamericana,tarjeta_debito_credito y dinero_efectivo,lunes a domingo
334,U1022,135062,1,2,1,22.146708,-100.964355,falso,bebedor_casual,formal,familia,auto,soltero,1990,variedad,estudiante,medio,asiatica,dinero_efectivo,,,
335,U1022,135063,2,1,2,22.146708,-100.964355,falso,bebedor_casual,formal,familia,auto,soltero,1990,variedad,estudiante,medio,asiatica,dinero_efectivo,,,
336,U1094,135054,0,0,0,23.73944,-99.160548,falso,sobrio,informal,amigos,transporte_publico,soltero,1991,variedad,estudiante,medio,latinoamericana,dinero_efectivo,norteamericana,tarjeta_debito_credito y dinero_efectivo,lunes a domingo
337,U1094,135082,0,0,0,23.73944,-99.160548,falso,sobrio,informal,amigos,transporte_publico,soltero,1991,variedad,estudiante,medio,latinoamericana,dinero_efectivo,,,
338,U1094,135057,0,1,0,23.73944,-99.160548,falso,sobrio,informal,amigos,transporte_publico,soltero,1991,variedad,estudiante,medio,latinoamericana,dinero_efectivo,norteamericana,tarjeta_debito_credito y dinero_efectivo,lunes a domingo
339,U1094,135071,0,1,0,23.73944,-99.160548,falso,sobrio,informal,amigos,transporte_publico,soltero,1991,variedad,estudiante,medio,latinoamericana,dinero_efectivo,norteamericana,tarjeta_debito_credito y dinero_efectivo,lunes a domingo
340,U1094,132830,0,1,0,23.73944,-99.160548,falso,sobrio,informal,amigos,transporte_publico,soltero,1991,variedad,estudiante,medio,latinoamericana,dinero_efectivo,,,
341,U1094,135070,0,1,0,23.73944,-99.160548,falso,sobrio,informal,amigos,transporte_publico,soltero,1991,variedad,estudiante,medio,latinoamericana,dinero_efectivo,,,
342,U1094,135108,0,1,1,23.73944,-99.160548,falso,sobrio,informal,amigos,transporte_publico,soltero,1991,variedad,estudiante,medio,latinoamericana,dinero_efectivo,,,
343,U1094,135069,0,1,0,23.73944,-99.160548,falso,sobrio,informal,amigos,transporte_publico,soltero,1991,variedad,estudiante,medio,latinoamericana,dinero_efectivo,norteamericana,dinero_efectivo,lunes a domingo
344,U1116,135047,2,2,2,22.156469,-100.98554,falso,bebedor_social,formal,familia,transporte_publico,casado,1987,tecnología,estudiante,medio,latinoamericana,dinero_efectivo,,,
345,U1116,135060,0,0,0,22.156469,-100.98554,falso,bebedor_social,formal,familia,transporte_publico,casado,1987,tecnología,estudiante,medio,latinoamericana,dinero_efectivo,norteamericana,dinero_efectivo,lunes a domingo
346,U1116,135038,2,2,2,22.156469,-100.98554,falso,bebedor_social,formal,familia,transporte_publico,casado,1987,tecnología,estudiante,medio,latinoamericana,dinero_efectivo,,,
347,U1116,135085,2,2,2,22.156469,-100.98554,falso,bebedor_social,formal,familia,transporte_publico,casado,1987,tecnología,estudiante,medio,latinoamericana,dinero_efectivo,comida_rapida,dinero_efectivo,lunes a domingo
348,U1116,135052,2,2,2,22.156469,-100.98554,falso,bebedor_social,formal,familia,transporte_publico,casado,1987,tecnología,estudiante,medio,latinoamericana,dinero_efectivo,norteamericana,tarjeta_debito_credito y dinero_efectivo,lunes a domingo
349,U1116,135025,2,2,2,22.156469,-100.98554,falso,bebedor_social,formal,familia,transporte_publico,casado,1987,tecnología,estudiante,medio,latinoamericana,dinero_efectivo,latinoamericana,tarjeta_debito_credito y dinero_efectivo,lunes a domingo
350,U1116,135059,0,2,2,22.156469,-100.98554,falso,bebedor_social,formal,familia,transporte_publico,casado,1987,tecnología,estudiante,medio,latinoamericana,dinero_efectivo,norteamericana,dinero_efectivo,lunes a domingo
351,U1116,135027,0,2,2,22.156469,-100.98554,falso,bebedor_social,formal,familia,transporte_publico,casado,1987,tecnología,estudiante,medio,latinoamericana,dinero_efectivo,latinoamericana,tarjeta_debito_credito y dinero_efectivo,lunes a domingo
352,U1116,132825,2,2,2,22.156469,-100.98554,falso,bebedor_social,formal,familia,transporte_publico,casado,1987,tecnología,estudiante,medio,latinoamericana,dinero_efectivo,latinoamericana,dinero_efectivo,lunes a domingo
353,U1116,135030,1,2,2,22.156469,-100.98554,falso,bebedor_social,formal,familia,transporte_publico,casado,1987,tecnología,estudiante,medio,latinoamericana,dinero_efectivo,panaderia_cafeteria,dinero_efectivo,lunes a domingo
354,U1116,132834,2,2,2,22.156469,-100.98554,falso,bebedor_social,formal,familia,transporte_publico,casado,1987,tecnología,estudiante,medio,latinoamericana,dinero_efectivo,latinoamericana,dinero_efectivo,lunes a domingo
355,U1105,135057,0,0,0,22.120019,-100.950991,falso,bebedor_social,formal,familia,transporte_publico,soltero,1991,variedad,estudiante,medio,comida_rapida,dinero_efectivo,norteamericana,tarjeta_debito_credito y dinero_efectivo,lunes a domingo
356,U1105,135069,0,0,0,22.120019,-100.950991,falso,bebedor_social,formal,familia,transporte_publico,soltero,1991,variedad,estudiante,medio,comida_rapida,dinero_efectivo,norteamericana,dinero_efectivo,lunes a domingo
357,U1105,132830,0,0,0,22.120019,-100.950991,falso,bebedor_social,formal,familia,transporte_publico,soltero,1991,variedad,estudiante,medio,comida_rapida,dinero_efectivo,,,
358,U1105,135040,0,0,0,22.120019,-100.950991,falso,bebedor_social,formal,familia,transporte_publico,soltero,1991,variedad,estudiante,medio,comida_rapida,dinero_efectivo,,,
359,U1105,135033,0,0,0,22.120019,-100.950991,falso,bebedor_social,formal,familia,transporte_publico,soltero,1991,variedad,estudiante,medio,comida_rapida,dinero_efectivo,,,
360,U1105,135054,0,0,0,22.120019,-100.950991,falso,bebedor_social,formal,familia,transporte_publico,soltero,1991,variedad,estudiante,medio,comida_rapida,dinero_efectivo,norteamericana,tarjeta_debito_credito y dinero_efectivo,lunes a domingo
361,U1105,135039,0,0,0,22.120019,-100.950991,falso,bebedor_social,formal,familia,transporte_publico,soltero,1991,variedad,estudiante,medio,comida_rapida,dinero_efectivo,norteamericana,dinero_efectivo,lunes a domingo
362,U1105,135052,0,0,0,22.120019,-100.950991,falso,bebedor_social,formal,familia,transporte_publico,soltero,1991,variedad,estudiante,medio,comida_rapida,dinero_efectivo,norteamericana,tarjeta_debito_credito y dinero_efectivo,lunes a domingo
363,U1075,135081,1,2,1,22.167575,-100.960364,falso,bebedor_casual,informal,familia,auto,soltero,1991,tecnología,estudiante,medio,restaurante_familiar,dinero_efectivo,,,
364,U1075,135066,2,1,2,22.167575,-100.960364,falso,bebedor_casual,informal,familia,auto,soltero,1991,tecnología,estudiante,medio,restaurante_familiar,dinero_efectivo,,,
365,U1075,135050,2,2,2,22.167575,-100.960364,falso,bebedor_casual,informal,familia,auto,soltero,1991,tecnología,estudiante,medio,restaurante_familiar,dinero_efectivo,,,
366,U1007,135108,1,1,1,22.118464,-100.938256,falso,bebedor_casual,informal,solitario,transporte_publico,soltero,1989,variedad,estudiante,bajo,norteamericana,dinero_efectivo,,,
367,U1075,135076,2,2,0,22.167575,-100.960364,falso,bebedor_casual,informal,familia,auto,soltero,1991,tecnología,estudiante,medio,restaurante_familiar,dinero_efectivo,,,
368,U1007,135057,1,1,2,22.118464,-100.938256,falso,bebedor_casual,informal,solitario,transporte_publico,soltero,1989,variedad,estudiante,bajo,norteamericana,dinero_efectivo,norteamericana,tarjeta_debito_credito y dinero_efectivo,lunes a domingo
369,U1075,135032,1,1,1,22.167575,-100.960364,falso,bebedor_casual,informal,familia,auto,soltero,1991,tecnología,estudiante,medio,restaurante_familiar,dinero_efectivo,panaderia_cafeteria-norteamericana,tarjeta_debito_credito y dinero_efectivo,lunes a domingo
370,U1075,132834,1,2,1,22.167575,-100.960364,falso,bebedor_casual,informal,familia,auto,soltero,1991,tecnología,estudiante,medio,restaurante_familiar,dinero_efectivo,latinoamericana,dinero_efectivo,lunes a domingo
371,U1075,135057,2,1,1,22.167575,-100.960364,falso,bebedor_casual,informal,familia,auto,soltero,1991,tecnología,estudiante,medio,restaurante_familiar,dinero_efectivo,norteamericana,tarjeta_debito_credito y dinero_efectivo,lunes a domingo
372,U1075,132830,1,1,1,22.167575,-100.960364,falso,bebedor_casual,informal,familia,auto,soltero,1991,tecnología,estudiante,medio,restaurante_familiar,dinero_efectivo,,,
373,U1075,135062,1,0,1,22.167575,-100.960364,falso,bebedor_casual,informal,familia,auto,soltero,1991,tecnología,estudiante,medio,restaurante_familiar,dinero_efectivo,,,
374,U1075,135039,2,2,0,22.167575,-100.960364,falso,bebedor_casual,informal,familia,auto,soltero,1991,tecnología,estudiante,medio,restaurante_familiar,dinero_efectivo,norteamericana,dinero_efectivo,lunes a domingo
375,U1075,135051,1,1,1,22.167575,-100.960364,falso,bebedor_casual,informal,familia,auto,soltero,1991,tecnología,estudiante,medio,restaurante_familiar,dinero_efectivo,,,
376,U1075,135041,1,1,0,22.167575,-100.960364,falso,bebedor_casual,informal,familia,auto,soltero,1991,tecnología,estudiante,medio,restaurante_familiar,dinero_efectivo,panaderia_cafeteria-norteamericana,dinero_efectivo,lunes a domingo
377,U1115,135057,2,2,2,22.138127,-100.920512,verdadero,bebedor_social,formal,amigos,transporte_publico,soltero,1990,variedad,estudiante,bajo,europea,dinero_efectivo,norteamericana,tarjeta_debito_credito y dinero_efectivo,lunes a domingo
378,U1115,135082,2,2,2,22.138127,-100.920512,verdadero,bebedor_social,formal,amigos,transporte_publico,soltero,1990,variedad,estudiante,bajo,europea,dinero_efectivo,,,
379,U1115,135054,0,0,1,22.138127,-100.920512,verdadero,bebedor_social,formal,amigos,transporte_publico,soltero,1990,variedad,estudiante,bajo,europea,dinero_efectivo,norteamericana,tarjeta_debito_credito y dinero_efectivo,lunes a domingo
380,U1115,135108,1,2,2,22.138127,-100.920512,verdadero,bebedor_social,formal,amigos,transporte_publico,soltero,1990,variedad,estudiante,bajo,europea,dinero_efectivo,,,
381,U1115,135069,1,0,1,22.138127,-100.920512,verdadero,bebedor_social,formal,amigos,transporte_publico,soltero,1990,variedad,estudiante,bajo,europea,dinero_efectivo,norteamericana,dinero_efectivo,lunes a domingo
382,U1115,132830,2,2,2,22.138127,-100.920512,verdadero,bebedor_social,formal,amigos,transporte_publico,soltero,1990,variedad,estudiante,bajo,europea,dinero_efectivo,,,
383,U1115,135070,1,1,1,22.138127,-100.920512,verdadero,bebedor_social,formal,amigos,transporte_publico,soltero,1990,variedad,estudiante,bajo,europea,dinero_efectivo,,,
384,U1115,135071,2,2,2,22.138127,-100.920512,verdadero,bebedor_social,formal,amigos,transporte_publico,soltero,1990,variedad,estudiante,bajo,europea,dinero_efectivo,norteamericana,tarjeta_debito_credito y dinero_efectivo,lunes a domingo
385,U1072,135000,0,0,0,18.86826,-99.212033,falso,bebedor_casual,sin_preferencia,familia,transporte_publico,soltero,1984,eco-friendly,estudiante,medio,latinoamericana,dinero_efectivo,,,
386,U1024,132834,1,1,1,22.154021,-100.976028,falso,sobrio,sin_preferencia,solitario,desconocido,soltero,1930,ninguno,desconocido,medio,panaderia_cafeteria,dinero_efectivo,latinoamericana,dinero_efectivo,lunes a domingo
387,U1024,135106,1,1,1,22.154021,-100.976028,falso,sobrio,sin_preferencia,solitario,desconocido,soltero,1930,ninguno,desconocido,medio,panaderia_cafeteria,dinero_efectivo,latinoamericana,tarjeta_debito_credito y dinero_efectivo,lunes a domingo
388,U1024,135042,1,2,1,22.154021,-100.976028,falso,sobrio,sin_preferencia,solitario,desconocido,soltero,1930,ninguno,desconocido,medio,panaderia_cafeteria,dinero_efectivo,asiatica,dinero_efectivo,lunes a domingo
389,U1024,132825,1,1,0,22.154021,-100.976028,falso,sobrio,sin_preferencia,solitario,desconocido,soltero,1930,ninguno,desconocido,medio,panaderia_cafeteria,dinero_efectivo,latinoamericana,dinero_efectivo,lunes a domingo
390,U1024,135060,1,0,2,22.154021,-100.976028,falso,sobrio,sin_preferencia,solitario,desconocido,soltero,1930,ninguno,desconocido,medio,panaderia_cafeteria,dinero_efectivo,norteamericana,dinero_efectivo,lunes a domingo
391,U1024,135032,2,2,2,22.154021,-100.976028,falso,sobrio,sin_preferencia,solitario,desconocido,soltero,1930,ninguno,desconocido,medio,panaderia_cafeteria,dinero_efectivo,panaderia_cafeteria-norteamericana,tarjeta_debito_credito y dinero_efectivo,lunes a domingo
392,U1024,135039,2,2,2,22.154021,-100.976028,falso,sobrio,sin_preferencia,solitario,desconocido,soltero,1930,ninguno,desconocido,medio,panaderia_cafeteria,dinero_efectivo,norteamericana,dinero_efectivo,lunes a domingo
393,U1024,135045,2,2,0,22.154021,-100.976028,falso,sobrio,sin_preferencia,solitario,desconocido,soltero,1930,ninguno,desconocido,medio,panaderia_cafeteria,dinero_efectivo,,,
394,U1024,135027,1,2,0,22.154021,-100.976028,falso,sobrio,sin_preferencia,solitario,desconocido,soltero,1930,ninguno,desconocido,medio,panaderia_cafeteria,dinero_efectivo,latinoamericana,tarjeta_debito_credito y dinero_efectivo,lunes a domingo
395,U1024,135073,1,2,0,22.154021,-100.976028,falso,sobrio,sin_preferencia,solitario,desconocido,soltero,1930,ninguno,desconocido,medio,panaderia_cafeteria,dinero_efectivo,norteamericana,tarjeta_debito_credito y dinero_efectivo,lunes a domingo
396,U1024,135051,1,1,0,22.154021,-100.976028,falso,sobrio,sin_preferencia,solitario,desconocido,soltero,1930,ninguno,desconocido,medio,panaderia_cafeteria,dinero_efectivo,,,
397,U1024,135041,1,1,1,22.154021,-100.976028,falso,sobrio,sin_preferencia,solitario,desconocido,soltero,1930,ninguno,desconocido,medio,panaderia_cafeteria,dinero_efectivo,panaderia_cafeteria-norteamericana,dinero_efectivo,lunes a domingo
398,U1024,135038,1,1,0,22.154021,-100.976028,falso,sobrio,sin_preferencia,solitario,desconocido,soltero,1930,ninguno,desconocido,medio,panaderia_cafeteria,dinero_efectivo,,,
399,U1024,135028,1,1,1,22.154021,-100.976028,falso,sobrio,sin_preferencia,solitario,desconocido,soltero,1930,ninguno,desconocido,medio,panaderia_cafeteria,dinero_efectivo,latinoamericana,tarjeta_debito_credito y dinero_efectivo,lunes a domingo
400,U1024,135030,1,1,1,22.154021,-100.976028,falso,sobrio,sin_preferencia,solitario,desconocido,soltero,1930,ninguno,desconocido,medio,panaderia_cafeteria,dinero_efectivo,panaderia_cafeteria,dinero_efectivo,lunes a domingo
401,U1132,135038,1,1,1,22.15,-100.983,falso,bebedor_casual,informal,solitario,transporte_publico,soltero,1991,ninguno,estudiante,medio,latinoamericana,dinero_efectivo,,,
402,U1132,132825,2,2,2,22.15,-100.983,falso,bebedor_casual,informal,solitario,transporte_publico,soltero,1991,ninguno,estudiante,medio,latinoamericana,dinero_efectivo,latinoamericana,dinero_efectivo,lunes a domingo
403,U1132,135085,2,2,2,22.15,-100.983,falso,bebedor_casual,informal,solitario,transporte_publico,soltero,1991,ninguno,estudiante,medio,latinoamericana,dinero_efectivo,comida_rapida,dinero_efectivo,lunes a domingo
404,U1132,135062,2,1,1,22.15,-100.983,falso,bebedor_casual,informal,solitario,transporte_publico,soltero,1991,ninguno,estudiante,medio,latinoamericana,dinero_efectivo,,,
